1
0
2000
512
 139 8.2220E-11 3.9042E-12 5.3473E-12
 140 2.3691E-10 3.7527E-12 5.9751E-12
 141 1.1329E-10 3.5804E-12 5.2660E-12
 142 1.4388E-10 3.5441E-12 5.8977E-12
 143 1.0807E-10 3.7567E-12 5.1955E-12
 144 1.6335E-10 3.4511E-12 4.8140E-12
 145 7.2186E-11 3.3321E-12 4.5563E-12
 146 1.4314E-10 3.4705E-12 5.0461E-12
 147 1.0359E-10 3.4800E-12 4.7556E-12
 148 8.7970E-11 3.2948E-12 4.5463E-12
 149 1.3528E-10 3.2244E-12 4.9860E-12
 150 1.6069E-10 3.0645E-12 4.9330E-12
 151 8.6239E-11 3.2108E-12 4.9921E-12
 152 1.3407E-10 3.2508E-12 5.6380E-12
 153 1.3154E-10 3.2860E-12 5.0484E-12
 154 1.4822E-10 3.3407E-12 5.0449E-12
 155 1.7424E-10 3.6557E-12 5.7392E-12
 156 1.7377E-10 3.7965E-12 5.9236E-12
 157 1.2301E-10 3.8885E-12 5.6654E-12
 158 1.9335E-10 3.9560E-12 6.3962E-12
 159 2.0701E-10 4.8850E-12 6.5093E-12
 160 1.6611E-10 4.5706E-12 6.3787E-12
 161 1.2364E-10 4.2045E-12 6.0283E-12
 162 1.6382E-10 4.0336E-12 5.5694E-12
 163 1.2618E-10 4.0029E-12 5.3532E-12
 164 1.6598E-10 3.7747E-12 6.0451E-12
 165 1.8468E-10 3.5832E-12 6.2411E-12
 166 1.5342E-10 3.2652E-12 5.1866E-12
 167 2.2710E-10 3.2288E-12 6.0157E-12
 168 1.9786E-10 3.0372E-12 5.6147E-12
 169 2.2268E-10 2.9633E-12 5.7914E-12
 170 2.3591E-10 3.4649E-12 6.1538E-12
 171 8.8141E-11 3.5101E-12 5.1791E-12
 172 1.4392E-10 3.6080E-12 5.5672E-12
 173 1.1048E-10 3.5306E-12 5.1598E-12
 174 2.0243E-10 3.4629E-12 5.3411E-12
 175 2.8921E-10 3.5240E-12 5.9046E-12
 176 1.4000E-10 3.4738E-12 5.0469E-12
 177 1.7517E-10 3.3748E-12 5.4937E-12
 178 1.3468E-10 3.2506E-12 4.7604E-12
 179 1.6561E-10 3.3710E-12 5.5177E-12
 180 1.5828E-10 3.4103E-12 5.3930E-12
 181 2.4784E-10 3.5296E-12 6.0214E-12
 182 2.1648E-10 3.5501E-12 5.8289E-12
 183 1.5769E-10 3.7497E-12 5.4382E-12
 184 1.2932E-10 3.7930E-12 5.0832E-12
 185 1.7784E-10 3.7752E-12 5.3960E-12
 186 1.0505E-10 3.7258E-12 4.8271E-12
 187 1.2333E-10 3.8000E-12 5.3268E-12
 188 1.7029E-10 3.7911E-12 5.5713E-12
 189 1.3970E-10 3.6556E-12 5.0681E-12
 190 1.5769E-10 3.6051E-12 5.3187E-12
 191 1.6008E-10 5.3141E-12 6.7849E-12
 192 1.3209E-10 5.3924E-12 6.9284E-12
 193 1.0919E-10 3.5877E-12 5.1494E-12
 194 2.0934E-10 3.4537E-12 5.4516E-12
 195 1.3850E-10 3.3846E-12 5.1306E-12
 196 2.6440E-10 3.3802E-12 5.7413E-12
 197 2.2808E-10 3.3119E-12 5.6138E-12
 198 1.8084E-10 3.2330E-12 5.1998E-12
 199 1.6705E-10 3.2940E-12 5.2919E-12
 200 1.2003E-10 3.3746E-12 4.8398E-12
 201 2.6954E-10 3.3453E-12 5.3991E-12
 202 1.5876E-10 3.4196E-12 5.1259E-12
 203 1.9514E-10 3.5974E-12 5.8212E-12
 204 1.1581E-10 4.0091E-12 5.4229E-12
 205 1.5845E-10 4.1650E-12 5.8392E-12
 206 1.8024E-10 4.3625E-12 5.9974E-12
 207 1.4720E-10 4.6989E-12 6.3179E-12
 208 1.4640E-10 4.8030E-12 6.0637E-12
 209 1.7273E-10 4.8934E-12 6.5931E-12
 210 1.4183E-10 5.0730E-12 6.4430E-12
 211 1.4669E-10 5.2070E-12 6.4947E-12
 212 1.0798E-10 5.2074E-12 6.5068E-12
 213 2.0859E-10 5.2768E-12 7.3666E-12
 214 1.8506E-10 5.0059E-12 6.6573E-12
 215 1.7332E-10 4.8629E-12 6.4035E-12
 216 1.6632E-10 4.3803E-12 5.8071E-12
 217 1.8938E-10 4.2533E-12 5.9775E-12
 218 1.4502E-10 4.0384E-12 5.4114E-12
 219 8.5755E-11 4.2849E-12 5.4445E-12
 220 1.8705E-10 4.3567E-12 6.0413E-12
 221 2.0238E-10 4.2823E-12 5.8879E-12
 222 1.3941E-10 4.2465E-12 5.7029E-12
 223 9.3867E-11 4.5535E-12 5.7600E-12
 224 1.7202E-10 4.7383E-12 6.3372E-12
 225 1.4070E-10 4.0451E-12 5.5596E-12
 226 2.0647E-10 4.0084E-12 5.5624E-12
 227 1.4325E-10 4.1677E-12 5.6836E-12
 228 1.5364E-10 4.3554E-12 5.9669E-12
 229 2.5253E-10 4.4798E-12 6.3594E-12
 230 1.4741E-10 4.6797E-12 5.7971E-12
 231 1.7565E-10 4.9430E-12 6.2371E-12
 232 1.6296E-10 5.2619E-12 6.7316E-12
 233 2.4035E-10 5.2511E-12 6.5828E-12
 234 1.1627E-10 5.3617E-12 6.5333E-12
 235 1.9904E-10 5.3805E-12 7.0607E-12
 236 2.3563E-10 5.3280E-12 6.7150E-12
 237 1.2790E-10 5.2242E-12 6.4888E-12
 238 1.5477E-10 5.1588E-12 6.4676E-12
 239 1.4053E-10 5.1819E-12 6.4934E-12
 240 2.2160E-10 5.2596E-12 6.6252E-12
 241 1.1041E-10 4.9033E-12 6.1193E-12
 242 1.6915E-10 4.8575E-12 6.1860E-12
 243 2.3924E-10 4.7813E-12 6.3454E-12
 244 2.8372E-10 4.7002E-12 6.4611E-12
 245 2.0462E-10 4.5954E-12 6.1113E-12
 246 2.7702E-10 4.5403E-12 6.4762E-12
 247 2.0895E-10 4.4032E-12 5.8445E-12
 248 1.8011E-10 4.4491E-12 5.8987E-12
 249 1.4105E-10 4.2645E-12 5.6137E-12
 250 1.9197E-10 4.2195E-12 5.8247E-12
 251 1.5388E-10 4.1989E-12 5.9386E-12
 252 2.6316E-10 4.2746E-12 6.1113E-12
 253 1.3738E-10 4.4054E-12 5.8301E-12
 254 1.6319E-10 4.5352E-12 6.3805E-12
 255 2.2748E-10 1.2395E-11 1.4932E-11
 256 1.6809E-10 1.3864E-11 1.5091E-11
 257 1.3359E-10 4.3006E-12 5.4420E-12
 258 1.1660E-10 4.0616E-12 5.1267E-12
 259 1.3297E-10 4.0367E-12 5.3053E-12
 260 1.9944E-10 4.1241E-12 5.4561E-12
 261 1.4516E-10 4.2369E-12 5.5803E-12
 262 1.4665E-10 4.1079E-12 5.3488E-12
 263 8.3322E-11 4.0613E-12 5.0879E-12
 264 1.8087E-10 3.8802E-12 5.3339E-12
 265 2.3095E-10 3.9055E-12 5.2411E-12
 266 1.5350E-10 3.8478E-12 5.1547E-12
 267 1.6608E-10 3.8315E-12 5.0988E-12
 268 1.2115E-10 3.7174E-12 4.8792E-12
 269 1.1821E-10 3.7954E-12 4.9985E-12
 270 2.7904E-10 3.8119E-12 5.5193E-12
 271 1.1959E-10 3.9477E-12 5.2634E-12
 272 1.6975E-10 3.9138E-12 5.2202E-12
 273 7.6059E-11 3.9800E-12 5.0328E-12
 274 1.2159E-10 4.0192E-12 5.1241E-12
 275 1.6731E-10 4.1234E-12 5.5231E-12
 276 9.2923E-11 4.1447E-12 5.5243E-12
 277 1.1637E-10 4.1465E-12 5.5614E-12
 278 7.1281E-11 4.0316E-12 5.2003E-12
 279 2.4044E-10 4.1273E-12 5.6987E-12
 280 1.5120E-10 4.0183E-12 5.4584E-12
 281 1.1886E-10 3.9474E-12 5.4693E-12
 282 1.2941E-10 3.8681E-12 5.3960E-12
 283 1.7160E-10 3.8886E-12 5.4662E-12
 284 1.3788E-10 3.8625E-12 5.3997E-12
 285 1.9100E-10 3.8598E-12 5.4551E-12
 286 2.2101E-10 3.8574E-12 5.6659E-12
 287 1.9407E-10 4.0903E-12 5.8587E-12
 288 1.6188E-10 3.7751E-12 5.0100E-12
 289 1.0845E-10 3.7414E-12 5.0089E-12
 290 1.1159E-10 3.6325E-12 4.8682E-12
 291 1.0879E-10 3.5738E-12 4.8393E-12
 292 1.6277E-10 3.7882E-12 4.9743E-12
 293 1.8703E-10 3.7692E-12 5.1320E-12
 294 2.5873E-10 3.7466E-12 5.1874E-12
 295 2.0742E-10 3.7328E-12 5.0526E-12
 296 1.7555E-10 3.6348E-12 5.1248E-12
 297 2.9377E-10 3.6144E-12 5.1542E-12
 298 2.5769E-10 3.5193E-12 5.0361E-12
 299 1.2322E-10 3.4525E-12 4.5653E-12
 300 2.6759E-10 3.4042E-12 5.1978E-12
 301 1.2574E-10 3.3745E-12 4.6741E-12
 302 1.1869E-10 3.2843E-12 4.5241E-12
 303 1.2061E-10 3.3823E-12 4.6122E-12
 304 1.7067E-10 3.3474E-12 4.8025E-12
 305 1.5702E-10 3.3636E-12 4.8585E-12
 306 1.1261E-10 3.3328E-12 4.5343E-12
 307 1.1563E-10 3.4497E-12 4.6037E-12
 308 2.1606E-10 3.5231E-12 4.8933E-12
 309 1.7946E-10 3.6473E-12 5.2191E-12
 310 1.5633E-10 3.6678E-12 4.9821E-12
 311 1.2553E-10 3.8388E-12 5.1916E-12
 312 1.5127E-10 3.8951E-12 5.1850E-12
 313 1.8043E-10 3.9256E-12 5.2256E-12
 314 1.1080E-10 3.9669E-12 5.2297E-12
 315 1.5460E-10 4.0694E-12 5.4030E-12
 316 1.6272E-10 4.1078E-12 5.2665E-12
 317 1.2997E-10 4.1577E-12 5.4418E-12
 318 1.5699E-10 4.2157E-12 5.4217E-12
 319 2.3972E-10 4.9828E-12 6.0290E-12
 320 1.4646E-10 4.7225E-12 5.8360E-12
 321 1.4138E-10 4.3357E-12 5.4638E-12
 322 2.6889E-10 4.3897E-12 5.9110E-12
 323 1.3120E-10 4.4031E-12 5.6461E-12
 324 1.9801E-10 4.3304E-12 5.6598E-12
 325 1.1407E-10 4.2799E-12 5.3651E-12
 326 1.4702E-10 4.1968E-12 5.4004E-12
 327 1.1040E-10 4.2244E-12 5.4520E-12
 328 9.2800E-11 4.0279E-12 5.1385E-12
 329 1.2637E-10 3.9626E-12 5.0361E-12
 330 2.2394E-10 3.8594E-12 5.2859E-12
 331 1.2988E-10 3.7801E-12 4.9359E-12
 332 1.4344E-10 3.6862E-12 5.0759E-12
 333 1.5071E-10 3.6431E-12 5.2860E-12
 334 1.8220E-10 3.4562E-12 5.1188E-12
 335 1.2082E-10 3.4550E-12 4.7965E-12
 336 2.0257E-10 3.3563E-12 4.9118E-12
 337 1.2417E-10 3.2428E-12 4.6961E-12
 338 1.8785E-10 3.1799E-12 4.7529E-12
 339 1.4518E-10 3.2304E-12 4.8005E-12
 340 1.5036E-10 3.2977E-12 4.6586E-12
 341 2.1657E-10 3.7316E-12 5.1421E-12
 342 1.3147E-10 3.6743E-12 4.9372E-12
 343 1.7135E-10 3.7539E-12 5.1756E-12
 344 1.2429E-10 3.8441E-12 5.3534E-12
 345 2.0392E-10 3.7648E-12 5.1588E-12
 346 1.6801E-10 3.7567E-12 5.3100E-12
 347 2.1044E-10 3.7636E-12 5.3086E-12
 348 1.6860E-10 3.7719E-12 5.2092E-12
 349 1.1558E-10 3.7275E-12 4.9915E-12
 350 1.8611E-10 3.7305E-12 5.2005E-12
 351 1.0719E-10 3.7811E-12 5.2318E-12
 352 1.2723E-10 3.7672E-12 5.0507E-12
 353 1.7608E-10 3.6597E-12 5.0590E-12
 354 1.3576E-10 3.6601E-12 5.1252E-12
 355 1.6620E-10 3.6495E-12 5.1126E-12
 356 2.1847E-10 3.6116E-12 5.1845E-12
 357 1.0661E-10 3.6340E-12 5.1908E-12
 358 1.0593E-10 3.5994E-12 5.0134E-12
 359 1.6690E-10 3.6310E-12 5.0772E-12
 360 1.7508E-10 3.6537E-12 5.1316E-12
 361 1.2325E-10 3.7213E-12 5.2595E-12
 362 2.1088E-10 3.7190E-12 5.3520E-12
 363 1.9102E-10 3.8174E-12 5.4776E-12
 364 1.6910E-10 3.8237E-12 5.5063E-12
 365 2.0154E-10 3.8875E-12 5.5797E-12
 366 1.8298E-10 3.8839E-12 5.3291E-12
 367 1.2581E-10 4.0540E-12 5.6172E-12
 368 1.5871E-10 4.1135E-12 5.5414E-12
 369 1.0207E-10 4.0249E-12 5.4238E-12
 370 2.2239E-10 4.0570E-12 5.7218E-12
 371 1.8636E-10 4.1092E-12 5.6018E-12
 372 2.1705E-10 4.1432E-12 5.7049E-12
 373 2.6525E-10 4.1079E-12 5.5817E-12
 374 1.8000E-10 4.0847E-12 5.6275E-12
 375 2.5817E-10 4.1135E-12 5.7464E-12
 376 1.6786E-10 4.0756E-12 5.4203E-12
 377 1.8891E-10 4.0248E-12 5.5410E-12
 378 1.7114E-10 3.9575E-12 5.3471E-12
 379 1.4769E-10 3.9604E-12 5.3346E-12
 380 1.4350E-10 3.9290E-12 5.3743E-12
 381 1.4811E-10 3.8843E-12 5.3440E-12
 382 1.2108E-10 3.8869E-12 5.4123E-12
 383 2.6679E-10 5.4717E-12 6.7693E-12
 384 1.3114E-10 5.5546E-12 6.7627E-12
 385 1.6888E-10 3.9406E-12 5.4582E-12
 386 1.5660E-10 3.8772E-12 5.3773E-12
 387 2.4373E-10 3.8525E-12 5.4677E-12
 388 1.6847E-10 3.8127E-12 5.4734E-12
 389 1.5057E-10 3.7531E-12 5.4328E-12
 390 1.2543E-10 3.6978E-12 5.3563E-12
 391 2.2242E-10 3.6660E-12 5.2675E-12
 392 1.4460E-10 3.6372E-12 5.1720E-12
 393 2.3178E-10 3.5579E-12 5.2436E-12
 394 1.6737E-10 3.5377E-12 5.2199E-12
 395 2.0558E-10 3.5181E-12 5.2738E-12
 396 1.2467E-10 3.5353E-12 5.1789E-12
 397 1.5849E-10 3.4908E-12 5.2324E-12
 398 1.4326E-10 3.4951E-12 5.2681E-12
 399 1.8823E-10 3.5489E-12 5.1672E-12
 400 2.7957E-10 3.6873E-12 5.5544E-12
 401 1.1261E-10 3.5189E-12 5.0917E-12
 402 1.7574E-10 3.5836E-12 5.3468E-12
 403 1.3277E-10 3.6162E-12 5.3061E-12
 404 2.2353E-10 3.6836E-12 5.4449E-12
 405 2.4804E-10 3.7007E-12 5.4326E-12
 406 1.4612E-10 3.7293E-12 5.3380E-12
 407 1.4195E-10 3.8625E-12 5.4891E-12
 408 1.7550E-10 3.9743E-12 5.5760E-12
 409 1.6264E-10 4.1873E-12 5.7295E-12
 410 1.7065E-10 4.2887E-12 5.7850E-12
 411 9.3913E-11 4.4179E-12 5.9593E-12
 412 2.3384E-10 4.5499E-12 6.2163E-12
 413 1.4278E-10 4.6057E-12 6.2390E-12
 414 1.6940E-10 4.6682E-12 6.1582E-12
 415 1.2105E-10 4.8947E-12 6.2050E-12
 416 2.0208E-10 5.0645E-12 6.7835E-12
 417 2.5752E-10 4.9368E-12 6.4551E-12
 418 1.4328E-10 5.0551E-12 6.5338E-12
 419 1.2420E-10 5.1903E-12 6.6557E-12
 420 1.8248E-10 5.3011E-12 6.9498E-12
 421 1.1197E-10 5.3823E-12 6.8956E-12
 422 1.8638E-10 5.4544E-12 7.0528E-12
 423 1.0194E-10 5.5250E-12 6.9895E-12
 424 1.6441E-10 5.4824E-12 7.1807E-12
 425 1.6837E-10 5.5341E-12 7.1671E-12
 426 1.9703E-10 5.4972E-12 7.3173E-12
 427 1.2191E-10 5.4664E-12 7.1314E-12
 428 1.8319E-10 5.2995E-12 6.9597E-12
 429 1.7256E-10 5.2302E-12 6.8856E-12
 430 1.2661E-10 5.0820E-12 6.7091E-12
 431 1.9003E-10 5.0517E-12 6.9998E-12
 432 2.5186E-10 4.7573E-12 6.6623E-12
 433 2.1957E-10 4.7184E-12 6.6269E-12
 434 1.6744E-10 4.5668E-12 6.4088E-12
 435 1.6737E-10 4.4832E-12 6.3318E-12
 436 1.2045E-10 4.4232E-12 6.4072E-12
 437 1.1027E-10 4.3929E-12 6.4358E-12
 438 1.2262E-10 4.5917E-12 6.3304E-12
 439 9.0705E-11 4.6295E-12 6.3595E-12
 440 1.2059E-10 4.7228E-12 6.7087E-12
 441 1.9542E-10 4.5982E-12 6.4736E-12
 442 2.1667E-10 4.6035E-12 6.6048E-12
 443 1.4454E-10 4.5859E-12 6.5042E-12
 444 1.4587E-10 4.6096E-12 6.6543E-12
 445 1.6434E-10 4.5470E-12 6.5609E-12
 446 1.7598E-10 4.5297E-12 6.6032E-12
 447 1.3492E-10 4.8786E-12 6.8556E-12
 448 1.3736E-10 5.0544E-12 6.9139E-12
 449 1.4454E-10 4.4154E-12 6.3711E-12
 450 1.4999E-10 4.3787E-12 6.5169E-12
 451 2.2780E-10 4.3549E-12 6.5024E-12
 452 1.2228E-10 4.3328E-12 6.1699E-12
 453 1.7566E-10 4.3480E-12 6.2695E-12
 454 1.4099E-10 4.3767E-12 6.3559E-12
 455 2.3761E-10 4.4736E-12 6.5670E-12
 456 2.2006E-10 4.5895E-12 6.6013E-12
 457 1.6195E-10 4.6174E-12 6.5785E-12
 458 1.2047E-10 4.6913E-12 6.5058E-12
 459 1.9148E-10 4.7966E-12 6.7181E-12
 460 1.0979E-10 4.9243E-12 6.6943E-12
 461 1.3828E-10 5.0418E-12 6.9668E-12
 462 2.0430E-10 5.1935E-12 7.4863E-12
 463 1.4118E-10 5.2963E-12 7.0788E-12
 464 1.8288E-10 5.4812E-12 7.5358E-12
 465 1.5912E-10 5.4568E-12 7.2940E-12
 466 1.6786E-10 5.5077E-12 7.3215E-12
 467 1.2003E-10 5.5639E-12 7.5065E-12
 468 1.5978E-10 5.5970E-12 7.4687E-12
 469 1.1895E-10 5.5873E-12 7.4710E-12
 470 1.8896E-10 5.5749E-12 7.3997E-12
 471 1.7620E-10 5.5682E-12 7.3073E-12
 472 1.2707E-10 5.5881E-12 7.4125E-12
 473 1.6598E-10 5.5067E-12 7.4906E-12
 474 1.9602E-10 5.4692E-12 7.5192E-12
 475 1.5653E-10 5.4278E-12 7.2672E-12
 476 2.2337E-10 5.4225E-12 7.4667E-12
 477 2.8111E-10 5.3492E-12 7.3959E-12
 478 1.5102E-10 5.3189E-12 7.2522E-12
 479 1.3734E-10 5.4348E-12 7.3775E-12
 480 2.1266E-10 5.5437E-12 7.5176E-12
 481 1.6822E-10 5.2333E-12 7.1409E-12
 482 1.3539E-10 5.2299E-12 7.2362E-12
 483 1.9368E-10 5.2199E-12 7.3416E-12
 484 1.3329E-10 5.1692E-12 7.1892E-12
 485 1.7103E-10 5.1303E-12 7.2537E-12
 486 2.7015E-10 5.0951E-12 7.2312E-12
 487 2.3815E-10 5.0652E-12 7.1847E-12
 488 1.7900E-10 5.0654E-12 7.3002E-12
 489 1.7421E-10 4.9866E-12 7.1050E-12
 490 2.2062E-10 4.9368E-12 7.0443E-12
 491 1.5525E-10 4.9227E-12 7.1964E-12
 492 1.8194E-10 4.8284E-12 6.9894E-12
 493 2.3565E-10 4.7928E-12 7.0475E-12
 494 1.9876E-10 4.7640E-12 6.9037E-12
 495 2.4283E-10 4.7960E-12 7.1425E-12
 496 1.6534E-10 4.8301E-12 6.8893E-12
 497 1.4727E-10 4.6412E-12 6.9864E-12
 498 1.9106E-10 4.6602E-12 7.3639E-12
 499 1.8643E-10 4.5815E-12 7.0017E-12
 500 1.6204E-10 4.5670E-12 6.9087E-12
 501 2.0677E-10 4.5770E-12 7.2920E-12
 502 1.9061E-10 4.6189E-12 7.8070E-12
 503 1.7461E-10 4.5751E-12 7.2527E-12
 504 1.7831E-10 4.5854E-12 7.0881E-12
 505 1.6944E-10 4.5655E-12 7.0907E-12
 506 1.9426E-10 4.7068E-12 8.0938E-12
 507 2.6738E-10 4.6952E-12 7.7608E-12
 508 1.7974E-10 4.8729E-12 8.2103E-12
 509 1.8522E-10 5.0401E-12 8.2284E-12
 510 2.4945E-10 5.0554E-12 8.4679E-12
 511 2.0754E-10 1.2534E-11 1.5728E-11
 512 1.9358E-10 1.3958E-11 1.5680E-11
