nan, nan
7.092731e-02, 4.413550e-02
4.795798e-03, 3.232689e-03
5.523320e-04, 2.627005e-04
7.699298e-05, 2.395964e-05
9.493095e-06, 2.148486e-06
5.540723e-07, 2.548578e-07
6.073356e-08, 2.726359e-08
9.542920e-09, 2.887140e-09
9.439215e-10, 3.034188e-10
1.247902e-10, 3.340269e-11
1.466600e-11, 3.834122e-12
1.547295e-12, 4.197425e-13
2.218103e-13, 5.097070e-14
1.010038e-13, 3.671078e-14
nan, nan
9.115330e-02, 8.242245e-02
8.237189e-03, 3.100516e-03
8.706722e-04, 3.334215e-04
6.400813e-05, 2.621883e-05
8.796686e-06, 2.874842e-06
9.609197e-07, 4.446627e-07
1.099981e-07, 4.303521e-08
1.199507e-08, 3.245293e-09
1.547320e-09, 3.678002e-10
1.937519e-10, 4.557322e-11
2.146651e-11, 6.104226e-12
1.796864e-12, 7.996053e-13
3.397362e-13, 8.291340e-14
4.286424e-14, 8.241738e-15
nan, nan
8.983331e-02, 4.128990e-02
1.009823e-02, 2.882716e-03
9.692164e-04, 4.170634e-04
1.175740e-04, 4.465909e-05
1.326842e-05, 3.879642e-06
1.443812e-06, 5.153757e-07
1.633004e-07, 5.986277e-08
2.329264e-08, 7.512042e-09
2.701259e-09, 8.537655e-10
3.606293e-10, 1.103080e-10
4.857470e-11, 1.168910e-11
5.691734e-12, 8.721644e-13
6.949408e-13, 1.555846e-13
8.907683e-14, 1.260242e-14
