1.000000e+00, 9.142083e-01
6.207149e-02, 3.972293e-02
3.320961e-03, 1.938345e-03
3.366624e-04, 1.372404e-04
4.355653e-05, 1.197753e-05
5.032017e-06, 1.034209e-06
2.588760e-07, 1.035861e-07
2.567943e-08, 1.002432e-08
3.701880e-09, 9.709061e-10
3.284850e-10, 9.146891e-11
3.984593e-11, 9.314484e-12
4.220598e-12, 9.653069e-13
4.131788e-13, 9.462146e-14
1.107420e-13, 4.115695e-14
9.904621e-14, 3.685012e-14
1.000000e+00, 6.631610e-01
7.654478e-02, 6.256034e-02
5.738963e-03, 1.706963e-03
5.583831e-04, 1.694846e-04
3.728819e-05, 1.329270e-05
4.634350e-06, 1.297283e-06
4.530668e-07, 1.817247e-07
4.830950e-08, 1.608840e-08
4.738802e-09, 1.120981e-09
5.589015e-10, 1.149800e-10
6.288616e-11, 1.305729e-11
6.289247e-12, 1.558644e-12
4.830414e-13, 1.857020e-13
8.260687e-14, 1.807568e-14
1.039415e-14, 1.498392e-15
1.000000e+00, 4.130783e-01
7.754385e-02, 3.325306e-02
7.597287e-03, 2.106959e-03
6.389131e-04, 2.341189e-04
7.264048e-05, 2.316719e-05
7.589741e-06, 2.057917e-06
7.476532e-07, 2.373595e-07
7.741860e-08, 2.586119e-08
1.009837e-08, 2.918506e-09
1.066268e-09, 3.215460e-10
1.280668e-10, 3.658094e-11
1.569381e-11, 3.714974e-12
1.656033e-12, 2.487254e-13
1.825283e-13, 4.141580e-14
2.157051e-14, 4.057224e-15
